PlayerID,Name,College,Draft_Year,Age,Height,Weight,Draft_Decade
302658,Calvin Booth,Penn State,1999,27.0,210.82,104.779752,1990s
302659,Calbert Cheaney,Indiana,1993,31.0,200.66,98.429464,1990s
302660,Bryon Russell,Long Beach State,1993,32.0,200.66,102.0582,1990s
302661,Bryce Drew,Valparaiso,1998,28.0,190.5,83.46092800000001,1990s
302662,Bruno Sundov,None,1998,23.0,218.44,111.58363200000001,1990s
302663,Charles Oakley,Virginia Union,1985,39.0,205.74,112.490816,1980s
302664,Chris Webber,Michigan,1993,30.0,208.28,111.13004,1990s
302665,Chris Whitney,Clemson,1993,31.0,182.88,79.3786,1990s
302666,Chris Wilcox,Maryland,2002,20.0,208.28,100.243832,2000s
302667,Darius Miles,None,2000,21.0,205.74,95.25432,2000s
302668,Danny Manning,Kansas,1988,37.0,208.28,106.140528,1980s
302669,Danny Fortson,Cincinnati,1997,27.0,203.2,117.93392,1990s
302670,Danny Ferry,Duke,1989,36.0,208.28,106.59411999999999,1980s
302671,Dan Langhi,Vanderbilt,2000,25.0,210.82,99.79024,2000s
302672,Dan Gadzuric,UCLA,2002,25.0,210.82,108.86208,2000s
302673,Dan Dickau,Gonzaga,2002,24.0,182.88,86.18248,2000s
302674,Damone Brown,Syracuse,2001,24.0,203.2,91.625584,2000s
302675,Damon Stoudamire,Arizona,1995,29.0,177.8,77.56423199999999,1990s
302676,Damon Jones,Houston,Undrafted,26.0,190.5,83.91452,Undrafted
302677,Dalibor Bagaric,None,2000,22.0,215.9,131.54168,2000s
302678,Dale Davis,Clemson,1991,34.0,210.82,114.30518400000001,1990s
302679,Dajuan Wagner,Memphis,2002,20.0,190.5,90.7184,2000s
302680,Cuttino Mobley,Rhode Island,1998,27.0,193.04,95.25432,1990s
302681,Courtney Alexander,Fresno State,2000,26.0,195.58,92.98635999999999,2000s
302682,Corliss Williamson,Arkansas,1995,29.0,200.66,111.13004,1990s
302683,Corie Blount,Cincinnati,1993,34.0,208.28,109.769264,1990s
302684,Corey Maggette,Duke,1999,23.0,198.12,103.418976,1990s
302685,Corey Benjamin,Oregon State,1998,25.0,198.12,90.7184,1990s
302686,Clifford Robinson,Connecticut,1989,36.0,208.28,102.0582,1980s
302687,Clar. Weatherspoon,Southern Mississippi,1992,32.0,200.66,122.46983999999999,1990s
302688,Chucky Atkins,South Florida,Undrafted,28.0,180.34,72.57472,Undrafted
302689,Christian Laettner,Duke,1992,33.0,210.82,111.13004,1990s
302690,Bruce Bowen,Cal State-Fullerton,Undrafted,32.0,200.66,90.7184,Undrafted
302691,Darrell Armstrong,Fayetteville State,Undrafted,35.0,185.42,81.64656,Undrafted
302692,Brian Skinner,Baylor,1998,27.0,205.74,120.20188,1990s
302693,Brian Scalabrine,Southern California,2001,25.0,205.74,108.86208,2000s
302694,Anthony Mason,Tennessee State,1988,36.0,203.2,115.66596000000001,1980s
302695,Anthony Johnson,College of Charleston,1997,28.0,190.5,86.18248,1990s
302696,Anthony Goldwire,Houston,1994,31.0,187.96,82.553744,1990s
302697,Anthony Carter,Hawaii,Undrafted,28.0,187.96,88.45044,Undrafted
302698,Antawn Jamison,North Carolina,1998,27.0,205.74,101.151016,1990s
302699,Ansu Sesay,Mississippi,1998,26.0,205.74,102.0582,1990s
302700,Anfernee Hardaway,Memphis,1993,31.0,200.66,97.52228000000001,1990s
302701,Andrew DeClercq,Florida,1995,30.0,208.28,115.66596000000001,1990s
302702,Andrei Kirilenko,None,1999,22.0,205.74,102.0582,1990s
302703,Andre Miller,Utah,1999,27.0,187.96,90.7184,1990s
302704,Anthony Peeler,Missouri,1992,33.0,193.04,94.34713599999999,1990s
302705,Amar'e Stoudemire,None,2002,20.0,208.28,111.13004,2000s
302706,Alvin Williams,Villanova,1997,28.0,195.58,83.91452,1990s
302707,Alton Ford,Houston,2001,22.0,205.74,127.00576000000001,2000s
302708,Allen Iverson,Georgetown,1996,28.0,182.88,74.84268,1990s
302709,Allan Houston,Tennessee,1993,32.0,198.12,90.7184,1990s
302710,Alan Henderson,Indiana,1995,30.0,205.74,108.86208,1990s
302711,Al Harrington,None,1998,23.0,205.74,113.398,1990s
302712,Adrian Griffin,Seton Hall,Undrafted,28.0,195.58,104.32616,Undrafted
302713,Adonal Foyle,Colgate,1997,28.0,208.28,120.20188,1990s
302714,Adam Harrington,Auburn,Undrafted,22.0,195.58,90.7184,Undrafted
302715,Aaron Williams,Xavier,Undrafted,31.0,205.74,108.86208,Undrafted
302716,Amal McCaskill,Marquette,1996,29.0,210.82,111.13004,1990s
302717,Antoine Rigaudeau,None,Undrafted,31.0,200.66,95.25432,Undrafted
302718,Antoine Walker,Kentucky,1996,26.0,205.74,111.13004,1990s
302719,Antonio Daniels,Bowling Green,1997,28.0,193.04,92.98635999999999,1990s
302720,Brian Grant,Xavier,1994,31.0,205.74,115.212368,1990s
302721,Brian Cardinal,Purdue,2000,26.0,203.2,111.13004,2000s
302722,Brevin Knight,Stanford,1997,27.0,177.8,77.11064,1990s
302723,Brent Barry,Oregon State,1995,31.0,198.12,92.079176,1990s
302724,Brendan Haywood,North Carolina,2001,23.0,213.36,121.562656,2000s
302725,Brandon Williams,Davidson,Undrafted,28.0,198.12,97.52228000000001,Undrafted
302726,Brandon Armstrong,Pepperdine,2001,23.0,195.58,83.91452,2000s
302727,Brad Miller,Purdue,Undrafted,27.0,213.36,118.38751200000002,Undrafted
302728,Bostjan Nachbar,None,2002,22.0,205.74,100.243832,2000s
302729,Bonzi Wells,Ball State,1998,26.0,195.58,95.25432,1990s
302730,Bobby Simmons,DePaul,2001,23.0,198.12,106.59411999999999,2000s
302731,Bobby Jackson,Minnesota,1997,30.0,185.42,83.91452,1990s
302732,Bob Sura,Florida State,1995,30.0,195.58,90.7184,1990s
302733,Bo Outlaw,Houston,Undrafted,32.0,203.2,99.79024,Undrafted
302734,Bimbo Coles,Virginia Tech,1990,35.0,187.96,82.553744,1990s
302735,Ben Wallace,Virginia Union,Undrafted,28.0,205.74,108.86208,Undrafted
302736,Baron Davis,UCLA,1999,24.0,190.5,101.151016,1990s
302737,Avery Johnson,Southern,Undrafted,38.0,180.34,81.64656,Undrafted
302738,Austin Croshere,Providence,1997,28.0,208.28,109.769264,1990s
302739,Arvydas Sabonis,None,1986,38.0,220.98,132.448864,1980s
302740,Art Long,Cincinnati,Undrafted,30.0,205.74,113.398,Undrafted
302741,Antonio Harvey,Pfeiffer,Undrafted,32.0,210.82,113.398,Undrafted
302742,Antonio Davis,Texas-El Paso,1990,34.0,205.74,104.32616,1990s
302743,Brian Shaw,California-Santa Barbara,1988,37.0,198.12,90.7184,1980s
302744,Darvin Ham,Texas Tech,Undrafted,29.0,200.66,104.32616,Undrafted
302745,David Robinson,Navy,1987,37.0,215.9,113.398,1980s
302746,DeSagana Diop,None,2001,21.0,213.36,136.0776,2000s
302747,Jared Jeffries,Indiana,2002,21.0,210.82,104.32616,2000s
302748,Jannero Pargo,Arkansas,Undrafted,23.0,187.96,77.11064,Undrafted
302749,Jamison Brewer,Auburn,2001,22.0,193.04,83.46092800000001,2000s
302750,James Posey,Xavier,1999,26.0,203.2,97.52228000000001,1990s
302751,Jamal Sampson,California,2002,20.0,210.82,106.59411999999999,2000s
302752,Jamal Mashburn,Kentucky,1993,30.0,203.2,112.037224,1990s
302753,Jamal Crawford,Michigan,2000,23.0,195.58,86.18248,2000s
302754,Jamaal Tinsley,Iowa State,2001,25.0,190.5,88.45044,2000s
302755,Jamaal Magloire,Kentucky,2000,25.0,210.82,117.480328,2000s
302756,Jalen Rose,Michigan,1994,30.0,203.2,98.429464,1990s
302757,Jarron Collins,Stanford,2001,24.0,210.82,114.30518400000001,2000s
302758,Jake Voskuhl,Connecticut,2000,25.0,210.82,111.13004,2000s
302759,Jahidi White,Georgetown,1998,27.0,205.74,131.54168,1990s
302760,Jacque Vaughn,Kansas,1997,28.0,185.42,86.18248,1990s
302761,J.R. Bremer,St. Bonaventure,Undrafted,22.0,187.96,83.91452,Undrafted
302762,Ira Newble,Miami (OH),Undrafted,28.0,200.66,99.79024,Undrafted
302763,Igor Rakocevic,None,2000,25.0,187.96,83.46092800000001,2000s
302764,Hubert Davis,North Carolina,1992,33.0,195.58,83.007336,1990s
302765,Howard Eisley,Boston College,1994,30.0,187.96,81.64656,1990s
302766,Horace Grant,Clemson,1987,37.0,208.28,111.13004,1980s
302767,Hedo Turkoglu,None,2000,24.0,208.28,99.79024,2000s
302768,Guy Rucker,Iowa,1999,25.0,205.74,122.46983999999999,1990s
302769,Jake Tsakalidis,None,2000,24.0,218.44,131.54168,2000s
302770,Jason Caffey,Alabama,1995,30.0,203.2,116.119552,1990s
302771,Jason Collier,Georgia Tech,2000,25.0,213.36,117.93392,2000s
302772,Jason Collins,Stanford,2001,24.0,213.36,117.93392,2000s
302773,John Crotty,Virginia,Undrafted,33.0,185.42,83.91452,Undrafted
302774,John Amaechi,Penn State,Undrafted,32.0,208.28,122.46983999999999,Undrafted
302775,Joel Przybilla,Minnesota,2000,23.0,215.9,115.66596000000001,2000s
302776,Joe Smith,Maryland,1995,27.0,208.28,102.0582,1990s
302777,Joe Johnson,Arkansas,2001,22.0,200.66,106.59411999999999,2000s
302778,Jiri Welsch,None,2002,23.0,200.66,94.34713599999999,2000s
302779,Jim Jackson,Ohio State,1992,32.0,198.12,99.79024,1990s
302780,Jeryl Sasser,Southern Methodist,2001,24.0,198.12,90.7184,2000s
302781,Jerry Stackhouse,North Carolina,1995,28.0,198.12,98.88305600000001,1990s
302782,Jerome Williams,Georgetown,1996,30.0,205.74,93.439952,1990s
302783,Jerome Moiso,UCLA,2000,25.0,208.28,105.23334399999999,2000s
302784,Jerome James,Florida A&M,1998,27.0,215.9,123.377024,1990s
302785,Jermaine O'Neal,None,1996,24.0,210.82,109.769264,1990s
302786,Jermaine Jackson,Detroit Mercy,Undrafted,27.0,195.58,92.532768,Undrafted
302787,Jelani McCoy,UCLA,1998,25.0,208.28,115.66596000000001,1990s
302788,Jeff Trepagnier,Southern California,2001,23.0,193.04,90.7184,2000s
302789,Jeff McInnis,North Carolina,1996,28.0,193.04,81.19296800000001,1990s
302790,Jeff Foster,Texas State,1999,26.0,210.82,109.769264,1990s
302791,Jay Williams,Duke,2002,21.0,187.96,88.45044,2000s
302792,Jason Williams,Florida,1998,27.0,185.42,86.18248,1990s
302793,Jason Terry,Arizona,1999,25.0,187.96,81.64656,1990s
302794,Jason Richardson,Michigan State,2001,22.0,198.12,99.79024,2000s
302795,Jason Kidd,California,1994,30.0,193.04,96.16150400000001,1990s
302796,Greg Ostertag,Kansas,1995,30.0,218.44,127.00576000000001,1990s
302797,Greg Foster,Texas-El Paso,1990,34.0,210.82,108.86208,1990s
302798,Greg Buckner,Clemson,1998,26.0,193.04,95.25432,1990s
302799,Grant Long,Eastern Michigan,1988,37.0,205.74,108.86208,1980s
302800,Eddie Robinson,Central Oklahoma,Undrafted,27.0,205.74,95.25432,Undrafted
302801,Eddie Jones,Temple,1994,31.0,198.12,95.25432,1990s
302802,Eddie House,Arizona State,2000,25.0,185.42,81.64656,2000s
302803,Eddie Griffin,Seton Hall,2001,21.0,208.28,105.23334399999999,2000s
302804,Earl Watson,UCLA,2001,24.0,185.42,86.18248,2000s
302805,Earl Boykins,Eastern Michigan,Undrafted,27.0,165.1,60.327736,Undrafted
302806,Drew Gooden,Kansas,2002,21.0,208.28,104.32616,2000s
302807,Doug Christie,Pepperdine,1992,33.0,198.12,92.98635999999999,1990s
302808,Donyell Marshall,Connecticut,1994,30.0,205.74,104.32616,1990s
302809,Donny Marshall,Connecticut,1995,30.0,200.66,104.32616,1990s
302810,Donnell Harvey,Florida,2000,22.0,203.2,99.79024,2000s
302811,Don Reid,Georgetown,1995,29.0,203.2,113.398,1990s
302812,Dirk Nowitzki,None,1998,25.0,213.36,111.13004,1990s
302813,Dion Glover,Georgia Tech,1999,24.0,195.58,103.418976,1990s
302814,Dikembe Mutombo,Georgetown,1991,37.0,218.44,120.20188,1990s
302815,Devin Brown,Texas-San Antonio,Undrafted,24.0,195.58,106.59411999999999,Undrafted
302816,Devean George,Augsburg,1999,25.0,203.2,102.0582,1990s
302817,Desmond Mason,Oklahoma State,2000,25.0,195.58,100.697424,2000s
302818,Derrick Coleman,Syracuse,1990,36.0,208.28,122.46983999999999,1990s
302819,Derek Fisher,Arkansas-Little Rock,1996,28.0,185.42,92.98635999999999,1990s
302820,Derek Anderson,Kentucky,1997,28.0,195.58,88.45044,1990s
302821,Dean Oliver,Iowa,Undrafted,24.0,180.34,79.3786,Undrafted
302822,DeShawn Stevenson,None,2000,22.0,195.58,95.25432,2000s
302823,Eddy Curry,None,2001,20.0,210.82,129.27372,2000s
302824,John Stockton,Gonzaga,1984,41.0,185.42,79.3786,1980s
302825,Eduardo Najera,Oklahoma,2000,26.0,203.2,106.59411999999999,2000s
302826,Elden Campbell,Clemson,1990,34.0,213.36,126.552168,1990s
302827,Grant Hill,Duke,1994,30.0,203.2,102.0582,1990s
302828,Gordan Giricek,None,1999,26.0,198.12,97.975872,1990s
302829,Glenn Robinson,Purdue,1994,30.0,200.66,104.32616,1990s
302830,Glen Rice,Michigan,1989,36.0,203.2,99.79024,1980s
302831,Gilbert Arenas,Arizona,2001,21.0,190.5,86.636072,2000s
302832,Gerald Wallace,Alabama,2001,20.0,200.66,97.52228000000001,2000s
302833,George Lynch,North Carolina,1993,32.0,203.2,106.59411999999999,1990s
302834,Gary Trent,Ohio,1995,28.0,203.2,113.398,1990s
302835,Gary Payton,Oregon State,1990,34.0,193.04,81.64656,1990s
302836,Fred Jones,Oregon,2002,24.0,187.96,98.88305600000001,2000s
302837,Fred Hoiberg,Iowa State,1995,30.0,195.58,95.25432,1990s
302838,Frank Williams,Illinois,2002,23.0,190.5,92.98635999999999,2000s
302839,Flip Murray,Shaw,2002,23.0,193.04,86.18248,2000s
302840,Evan Eschmeyer,Northwestern,1999,28.0,210.82,115.66596000000001,1990s
302841,Etan Thomas,Syracuse,2000,25.0,208.28,117.93392,2000s
302842,Ervin Johnson,New Orleans,1993,35.0,210.82,115.66596000000001,1990s
302843,Erick Strickland,Nebraska,Undrafted,29.0,190.5,95.25432,Undrafted
302844,Erick Dampier,Mississippi State,1996,27.0,210.82,120.20188,1990s
302845,Eric Williams,Providence,1995,30.0,203.2,99.79024,1990s
302846,Eric Snow,Michigan State,1995,30.0,190.5,92.532768,1990s
302847,Eric Piatkowski,Nebraska,1994,32.0,198.12,97.52228000000001,1990s
302848,Emanual Davis,Delaware State,Undrafted,34.0,195.58,88.45044,Undrafted
302849,Elton Brand,Duke,1999,24.0,203.2,120.20188,1990s
302850,Efthimios Rentzias,None,1996,27.0,210.82,113.398,1990s
302851,Jon Barry,Georgia Tech,1992,33.0,195.58,95.25432,1990s
302852,A.J. Guyton,Indiana,2000,25.0,185.42,81.64656,2000s
302853,Joseph Forte,North Carolina,2001,22.0,193.04,87.996848,2000s
302854,Sam Cassell,Florida State,1993,33.0,190.5,83.91452,1990s
302855,Samaki Walker,Louisville,1996,27.0,205.74,115.66596000000001,1990s
302856,Scot Pollard,Kansas,1997,28.0,210.82,120.20188,1990s
302857,Scott Padgett,Kentucky,1999,27.0,205.74,108.86208,1990s
302858,Scott Williams,North Carolina,Undrafted,35.0,208.28,117.93392,Undrafted
302859,Scottie Pippen,Central Arkansas,1987,37.0,203.2,103.418976,1980s
302860,Sean Lampley,California,2001,23.0,200.66,102.965384,2000s
302861,Sean Marks,California,1998,27.0,208.28,113.398,1990s
302862,Sean Rooks,Arizona,1992,33.0,208.28,117.93392,1990s
302863,Shammond Williams,North Carolina,1998,28.0,185.42,91.171992,1990s
302864,Ryan Humphrey,Notre Dame,2002,23.0,203.2,106.59411999999999,2000s
302865,Shandon Anderson,Georgia,1996,29.0,198.12,95.25432,1990s
302866,Shaquille O'Neal,Louisiana State,1992,31.0,215.9,151.95332,1990s
302867,Shareef Abdur-Rahim,California,1996,26.0,205.74,108.86208,1990s
302868,Shawn Kemp,Trinity Valley Community College,1989,33.0,208.28,127.00576000000001,1980s
302869,Shawn Marion,Nevada-Las Vegas,1999,25.0,200.66,97.52228000000001,1990s
302870,Slava Medvedenko,None,Undrafted,24.0,208.28,115.66596000000001,Undrafted
302871,Smush Parker,Fordham,Undrafted,22.0,193.04,81.64656,Undrafted
302872,Soumaila Samake,None,2000,25.0,208.28,108.86208,2000s
302873,Speedy Claxton,Hofstra,2000,25.0,180.34,75.296272,2000s
302874,Stacey Augmon,Nevada-Las Vegas,1991,34.0,203.2,96.615096,1990s
302875,Stephen Jackson,Butler Community College,1997,25.0,203.2,99.79024,1990s
302876,Shane Battier,Duke,2001,24.0,203.2,99.79024,2000s
302877,Ryan Bowen,Iowa,1998,27.0,205.74,99.79024,1990s
302878,Ruben Wolkowyski,None,Undrafted,29.0,208.28,124.7378,Undrafted
302879,Ruben Patterson,Cincinnati,1998,27.0,195.58,101.604608,1990s
302880,Rashard Lewis,None,1998,23.0,208.28,97.52228000000001,1990s
302881,Rasheed Wallace,North Carolina,1995,28.0,210.82,104.32616,1990s
302882,Rasho Nesterovic,None,1998,27.0,213.36,112.490816,1990s
302883,Rasual Butler,La Salle,2002,24.0,200.66,92.98635999999999,2000s
302884,Ray Allen,Connecticut,1996,27.0,195.58,92.98635999999999,1990s
302885,Reggie Evans,Iowa,Undrafted,23.0,203.2,111.13004,Undrafted
302886,Reggie Miller,UCLA,1987,37.0,200.66,88.45044,1980s
302887,Reggie Slater,Wyoming,Undrafted,32.0,200.66,115.66596000000001,Undrafted
302888,Richard Hamilton,Connecticut,1999,25.0,200.66,87.543256,1990s
302889,Richard Jefferson,Arizona,2001,23.0,200.66,100.697424,2000s
302890,Rick Brunson,Temple,Undrafted,31.0,193.04,86.18248,Undrafted
302891,Rick Fox,North Carolina,1991,33.0,200.66,106.59411999999999,1990s
302892,Ricky Davis,Iowa,1998,23.0,200.66,89.357624,1990s
302893,Robert Archibald,Illinois,2002,23.0,210.82,113.398,2000s
302894,Robert Horry,Alabama,1992,32.0,208.28,107.95489599999999,1990s
302895,Robert Pack,Southern California,Undrafted,34.0,187.96,86.18248,Undrafted
302896,Robert Traylor,Michigan,1998,26.0,203.2,128.820128,1990s
302897,Rod Strickland,DePaul,1988,36.0,190.5,83.91452,1980s
302898,Rodney Rogers,Wake Forest,1993,32.0,200.66,115.66596000000001,1990s
302899,Rodney White,North Carolina-Charlotte,2001,23.0,205.74,104.32616,2000s
302900,Roger Mason Jr.,Virginia,2002,22.0,195.58,90.7184,2000s
302901,Ron Mercer,Kentucky,1997,27.0,200.66,95.25432,1990s
302902,Ruben Boumtje-Boumtje,Georgetown,2001,25.0,213.36,116.573144,2000s
302903,Stephon Marbury,Georgia Tech,1996,26.0,187.96,92.98635999999999,1990s
302904,Steve Francis,Maryland,1999,26.0,190.5,88.45044,1990s
302905,Steve Nash,Santa Clara,1996,29.0,190.5,88.45044,1990s
302906,Steven Hunter,DePaul,2001,21.0,213.36,99.79024,2000s
302907,Tyrone Hill,Xavier,1990,35.0,205.74,113.398,1990s
302908,Tyronn Lue,Nebraska,1998,26.0,182.88,80.73937600000001,1990s
302909,Tyson Chandler,None,2001,20.0,215.9,106.59411999999999,2000s
302910,Vin Baker,Hartford,1993,31.0,210.82,113.398,1990s
302911,Vince Carter,North Carolina,1998,26.0,198.12,102.0582,1990s
302912,Vincent Yarbrough,Tennessee,2002,22.0,200.66,95.25432,2000s
302913,Vitaly Potapenko,Wright State,1996,28.0,208.28,129.27372,1990s
302914,Vlade Divac,None,1989,35.0,215.9,117.93392,1980s
302915,Vladimir Radmanovic,None,2001,22.0,208.28,106.140528,2000s
302916,Vladimir Stepania,None,1998,27.0,215.9,115.66596000000001,1990s
302917,Voshon Lenard,Minnesota,1994,30.0,193.04,92.98635999999999,1990s
302918,Wally Szczerbiak,Miami (OH),1999,26.0,200.66,110.676448,1990s
302919,Walt Williams,Maryland,1992,33.0,203.2,104.32616,1990s
302920,Walter McCarty,Kentucky,1996,29.0,208.28,104.32616,1990s
302921,Wang Zhi-zhi,None,1999,25.0,215.9,124.7378,1990s
302922,Wesley Person,Auburn,1994,32.0,198.12,90.7184,1990s
302923,Yao Ming,None,2002,22.0,226.06,134.26323200000002,2000s
302924,Zach Randolph,Michigan State,2001,21.0,205.74,114.758776,2000s
302925,Zeljko Rebraca,None,1994,31.0,213.36,116.573144,1990s
302926,Zendon Hamilton,St. John's (NY),Undrafted,28.0,210.82,115.212368,Undrafted
302927,Zydrunas Ilgauskas,None,1996,28.0,220.98,117.93392,1990s
302928,Aaron McKie,Temple,1994,30.0,195.58,94.800728,1990s
302929,Jonathan Bender,None,1999,22.0,213.36,99.336648,1990s
302930,Troy Murphy,Notre Dame,2001,23.0,210.82,111.13004,2000s
302931,Randy Livingston,Louisiana State,1996,28.0,193.04,94.800728,1990s
302932,Troy Hudson,Southern Illinois,Undrafted,27.0,185.42,77.11064,Undrafted
302933,Tremaine Fowlkes,Fresno State,1998,27.0,203.2,99.79024,1990s
302934,Steven Smith,Michigan State,1991,34.0,203.2,100.243832,1990s
302935,Stromile Swift,Louisiana State,2000,23.0,205.74,102.0582,2000s
302936,Tamar Slay,Marshall,2002,23.0,203.2,97.52228000000001,2000s
302937,Tariq Abdul-Wahad,San Jose State,1997,28.0,198.12,102.0582,1990s
302938,Tayshaun Prince,Kentucky,2002,23.0,205.74,97.52228000000001,2000s
302939,Terence Morris,Maryland,2001,24.0,205.74,100.243832,2000s
302940,Theo Ratliff,Wyoming,1995,30.0,208.28,104.32616,1990s
302941,Tierre Brown,McNeese State,Undrafted,24.0,187.96,85.728888,Undrafted
302942,Tim Duncan,Wake Forest,1997,27.0,213.36,117.93392,1990s
302943,Tim Hardaway,Texas-El Paso,1989,36.0,182.88,88.45044,1980s
302944,Tim Thomas,Villanova,1997,26.0,208.28,108.86208,1990s
302945,Tito Maddox,Fresno State,2002,22.0,193.04,86.18248,2000s
302946,Todd MacCulloch,Washington,1999,27.0,213.36,115.66596000000001,1990s
302947,Tom Gugliotta,North Carolina State,1992,33.0,208.28,113.398,1990s
302948,Toni Kukoc,None,1990,34.0,210.82,106.59411999999999,1990s
302949,Tony Battie,Texas Tech,1997,27.0,210.82,108.86208,1990s
302950,Tony Delk,Kentucky,1996,29.0,187.96,85.728888,1990s
302951,Tony Massenburg,Maryland,1990,35.0,205.74,113.398,1990s
302952,Tony Parker,None,2001,21.0,187.96,81.64656,2000s
302953,Tracy McGrady,None,1997,24.0,203.2,95.25432,1990s
302954,Tracy Murray,UCLA,1992,31.0,200.66,103.418976,1990s
302955,Travis Best,Georgia Tech,1995,30.0,180.34,83.46092800000001,1990s
302956,Travis Knight,Connecticut,1996,28.0,213.36,106.59411999999999,1990s
302957,Trenton Hassell,Austin Peay,2001,24.0,195.58,90.7184,2000s
302958,Randy Brown,New Mexico State,1991,35.0,187.96,86.18248,1990s
302959,Steve Kerr,Arizona,1988,37.0,185.42,81.64656,1980s
302960,Rafer Alston,Fresno State,1998,26.0,187.96,79.3786,1990s
302961,LaPhonso Ellis,Notre Dame,1992,33.0,203.2,108.86208,1990s
302962,Larry Hughes,Saint Louis,1998,24.0,195.58,83.46092800000001,1990s
302963,Latrell Sprewell,Alabama,1992,32.0,195.58,88.45044,1990s
302964,Lavor Postell,St. John's (NY),2000,25.0,195.58,97.52228000000001,2000s
302965,Lawrence Funderburke,Ohio State,1994,32.0,205.74,104.32616,1990s
302966,Lee Nailon,Texas Christian,1999,28.0,205.74,107.95489599999999,1990s
302967,Lindsey Hunter,Jackson State,1993,32.0,187.96,88.45044,1990s
302968,Lonny Baxter,Maryland,2002,24.0,203.2,117.93392,2000s
302969,Loren Woods,Arizona,2001,25.0,215.9,111.58363200000001,2000s
302970,Lorenzen Wright,Memphis,1996,27.0,210.82,108.86208,1990s
302971,Lucious Harris,Long Beach State,1993,32.0,195.58,92.98635999999999,1990s
302972,Maceo Baston,Michigan,1998,27.0,205.74,97.52228000000001,1990s
302973,Malik Allen,Villanova,Undrafted,25.0,208.28,115.66596000000001,Undrafted
302974,Malik Rose,Drexel,1996,28.0,200.66,115.66596000000001,1990s
302975,Mamadou N'diaye,Auburn,2000,28.0,213.36,115.66596000000001,2000s
302976,Manu Ginobili,None,1999,25.0,198.12,95.25432,1990s
302977,Marc Jackson,Temple,1997,28.0,208.28,122.46983999999999,1990s
302978,Marcus Camby,Massachusetts,1996,29.0,210.82,102.0582,1990s
302979,Marcus Fizer,Iowa State,2000,24.0,203.2,117.93392,2000s
302980,Marcus Haislip,Tennessee,2002,22.0,208.28,104.32616,2000s
302981,Mark Blount,Pittsburgh,1997,27.0,213.36,113.398,1990s
302982,Mark Bryant,Seton Hall,1988,38.0,205.74,113.398,1980s
302983,Mark Jackson,St. John's (NY),1987,38.0,190.5,88.45044,1980s
302984,Kwame Brown,None,2001,21.0,210.82,112.490816,2000s
302985,Mark Madsen,Stanford,2000,27.0,205.74,111.13004,2000s
302986,Kurt Thomas,Texas Christian,1995,30.0,205.74,106.59411999999999,1990s
302987,Kirk Haston,Indiana,2001,24.0,205.74,109.769264,2000s
302988,Juaquin Hawkins,Long Beach State,Undrafted,29.0,200.66,92.98635999999999,Undrafted
302989,Juan Dixon,Maryland,2002,24.0,190.5,74.389088,2000s
302990,Raja Bell,Florida International,Undrafted,26.0,195.58,92.98635999999999,Undrafted
302991,Jumaine Jones,Georgia,1999,24.0,203.2,98.88305600000001,1990s
302992,Junior Harrington,Wingate,Undrafted,22.0,193.04,86.18248,Undrafted
302993,Juwan Howard,Michigan,1994,30.0,205.74,117.93392,1990s
302994,Kareem Rush,Missouri,2002,22.0,198.12,97.52228000000001,2000s
302995,Karl Malone,Louisiana Tech,1985,39.0,205.74,116.119552,1980s
302996,Kedrick Brown,Northwest Florida State,2001,22.0,200.66,100.697424,2000s
302997,Keith Van Horn,Utah,1997,27.0,208.28,115.66596000000001,1990s
302998,Kelvin Cato,Iowa State,1997,28.0,210.82,124.7378,1990s
302999,Ken Johnson,Ohio State,2001,25.0,208.28,108.86208,2000s
303000,Kendall Gill,Illinois,1990,35.0,195.58,97.52228000000001,1990s
303001,Kenny Anderson,Georgia Tech,1991,32.0,185.42,76.203456,1990s
303002,Kenny Satterfield,Cincinnati,2001,22.0,187.96,77.11064,2000s
303003,Kenny Thomas,New Mexico,1999,25.0,200.66,111.13004,1990s
303004,Kenyon Martin,Cincinnati,2000,25.0,205.74,106.140528,2000s
303005,Keon Clark,Nevada-Las Vegas,1998,28.0,210.82,100.243832,1990s
303006,Kerry Kittles,Villanova,1996,29.0,195.58,81.64656,1990s
303007,Kevin Garnett,None,1995,27.0,210.82,99.79024,1990s
303008,Kevin Ollie,Connecticut,Undrafted,30.0,187.96,88.45044,Undrafted
303009,Kevin Willis,Michigan State,1984,40.0,213.36,111.13004,1980s
303010,Keyon Dooling,Missouri,2000,23.0,190.5,88.904032,2000s
303011,Kobe Bryant,None,1996,24.0,200.66,97.52228000000001,1990s
303012,Mark Strickland,Temple,Undrafted,32.0,208.28,99.79024,Undrafted
303013,Lamar Odom,Rhode Island,1999,23.0,208.28,100.243832,1990s
303014,Marko Jaric,None,2000,24.0,200.66,89.811216,2000s
303015,Morris Peterson,Michigan State,2000,25.0,200.66,97.52228000000001,2000s
303016,Nate Huffman,Central Michigan,Undrafted,28.0,215.9,111.13004,Undrafted
303017,Nazr Mohammed,Kentucky,1998,25.0,208.28,113.398,1990s
303018,Nene,None,2002,20.0,210.82,117.93392,2000s
303019,Nick Van Exel,Cincinnati,1993,31.0,185.42,88.45044,1990s
303020,Nikoloz Tskitishvili,None,2002,20.0,213.36,102.0582,2000s
303021,Olumide Oyedeji,None,2000,22.0,208.28,108.86208,2000s
